subj,cond,AOI,duration,order
User 8ba,p1,ae,0.213460,106
User 8ba,p1,ae,0.131560,107
User 8ba,p1,af,0.164310,108
User 8ba,p1,af,0.016370,109
User 8ba,p1,ae,0.180690,110
User 8ba,p1,ae,0.180710,111
User 8ba,p1,ae,0.147920,112
User 8ba,p1,ad,0.246670,113
User 8ba,p1,ad,0.197140,114
User 8ba,p1,ad,0.624210,115
User 8ba,p1,ad,0.016650,116
User 8ba,p1,ad,0.016560,117
User 8ba,p1,ac,0.344880,118
User 8ba,p1,ac,0.739460,119
User 8ba,p1,ac,0.115180,120
User 8ba,p1,ac,0.049390,121
User 8ba,p1,af,0.098580,122
User 8ba,p1,ag,0.131410,123
User 8ba,p1,ah,0.032970,124
User 8ba,p1,ah,0.016300,125
User 8ba,p1,ai,0.016540,126
User 8ba,p1,ai,0.460340,127
User 8ba,p1,ad,0.032770,128
User 8ba,p1,ae,0.065740,129
User 8ba,p1,af,0.147690,130
User 8ba,p1,af,0.032870,131
User 8ba,p1,af,0.114860,132
User 8ba,p1,ag,0.114980,133
User 8ba,p1,ag,0.295780,134
User 8ba,p1,ah,0.164300,135
User 8ba,p1,ag,0.016370,136
User 8ba,p1,ah,0.295610,137
User 8ba,p1,ah,0.164220,138
User 8ba,p1,ai,0.098380,139
User 8ba,p1,ah,0.164710,140
User 8ba,p1,ah,0.377730,141
User 8ba,p1,ah,0.443670,142
User 8ba,p1,ai,0.032880,143
User 8ba,p1,ah,0.213620,144
User 8ba,p1,ad,0.082200,145
User 8ba,p1,ad,0.016400,146
User 8ba,p1,ad,0.427120,147
User 8ba,p1,bd,0.082350,148
User 8ba,p1,bd,0.016540,149
User 8ba,p1,ae,0.131530,150
User 8ba,p1,ae,0.114970,151
User 8ba,p1,ae,0.230150,152
User 8ba,p1,ae,0.065740,153
User 8ba,p1,ad,0.098610,154
User 8ba,p1,ad,0.115080,155
User 8ba,p1,ah,0.049400,156
User 8ba,p1,ag,0.016480,157
User 8ba,p1,ah,0.049240,158
User 8ba,p1,ah,0.032850,159
User 8ba,p1,ah,0.049150,160
User 8ba,p1,ag,0.032910,161
User 8ba,p1,ag,0.049240,162
User 8ba,p1,ag,0.114730,163
User 8ba,p1,af,0.230000,164
User 8ba,p1,af,0.115140,165
User 8ba,p1,af,0.082180,166
